workload,workload_class,comm_volume_gb,latency_sensitivity,network_config,available_bandwidth_gbps,network_congestion,network_grade,measured_latency_ms,throughput_gbps,run
CSV-ingest,io,6.7,low,200Gbps-light,200,0.2,1,37.77990042807396,159.51909574426264,0
CSV-ingest,io,6.7,low,200Gbps-light,200,0.2,1,34.66433190176418,179.1352093114014,1
CSV-ingest,io,6.7,low,200Gbps-light,200,0.2,1,38.027632522950995,165.67042726972642,2
CSV-ingest,io,6.7,low,200Gbps-light,200,0.2,1,39.75474726975134,146.92912054322815,3
CSV-ingest,io,6.7,low,200Gbps-light,200,0.2,1,38.8476131834233,156.57419403649544,4
CSV-ingest,io,6.7,low,200Gbps-moderate,200,0.4,1,45.01192400781608,99.57861676462565,0
CSV-ingest,io,6.7,low,200Gbps-moderate,200,0.4,1,42.96963134977202,114.21292170447397,1
CSV-ingest,io,6.7,low,200Gbps-moderate,200,0.4,1,44.11692713266809,124.51242419873473,2
CSV-ingest,io,6.7,low,200Gbps-moderate,200,0.4,1,41.65570229155127,113.16313090390997,3
CSV-ingest,io,6.7,low,200Gbps-moderate,200,0.4,1,42.94464733410131,111.392234617774,4
CSV-ingest,io,6.7,low,200Gbps-heavy,200,0.6,1,50.45632576272053,77.63707391713635,0
CSV-ingest,io,6.7,low,200Gbps-heavy,200,0.6,1,41.38044551201333,77.60113883762044,1
CSV-ingest,io,6.7,low,200Gbps-heavy,200,0.6,1,45.903759636843546,69.55983478104994,2
CSV-ingest,io,6.7,low,200Gbps-heavy,200,0.6,1,45.4222845350061,80.70021421973101,3
CSV-ingest,io,6.7,low,200Gbps-heavy,200,0.6,1,51.63447325510485,82.00438063273587,4
CSV-ingest,io,6.7,low,100Gbps-moderate,100,0.4,1,83.7480879075293,62.18834013681938,0
CSV-ingest,io,6.7,low,100Gbps-moderate,100,0.4,1,84.38467055489416,56.665918228016906,1
CSV-ingest,io,6.7,low,100Gbps-moderate,100,0.4,1,81.38223464948608,51.591221727591744,2
CSV-ingest,io,6.7,low,100Gbps-moderate,100,0.4,1,84.68335680624428,60.758656751616634,3
CSV-ingest,io,6.7,low,100Gbps-moderate,100,0.4,1,85.94993176874429,58.00335874585268,4
CSV-ingest,io,6.7,low,InfiniBand-200Gbps,200,0.15,1,34.9079886622391,178.27214820691557,0
CSV-ingest,io,6.7,low,InfiniBand-200Gbps,200,0.15,1,34.227598162285354,180.55397962827126,1
CSV-ingest,io,6.7,low,InfiniBand-200Gbps,200,0.15,1,34.8045321020444,159.7668807719987,2
CSV-ingest,io,6.7,low,InfiniBand-200Gbps,200,0.15,1,33.95342869375487,163.18093080235533,3
CSV-ingest,io,6.7,low,InfiniBand-200Gbps,200,0.15,1,38.427427902445984,177.01254200283782,4
CSV-ingest,io,6.7,low,Ethernet-100Gbps,100,0.35,1,87.8471425941174,67.71514123885646,0
CSV-ingest,io,6.7,low,Ethernet-100Gbps,100,0.35,1,79.12838259302907,63.279896033496705,1
CSV-ingest,io,6.7,low,Ethernet-100Gbps,100,0.35,1,80.48291614682063,71.918989501003,2
CSV-ingest,io,6.7,low,Ethernet-100Gbps,100,0.35,1,78.73844754308982,69.64722798482337,3
CSV-ingest,io,6.7,low,Ethernet-100Gbps,100,0.35,1,87.48924433108047,74.51402504892366,4
CSV-ingest,io,6.7,low,Ethernet-50Gbps,50,0.5,1,179.45033179798372,26.424644319160322,0
CSV-ingest,io,6.7,low,Ethernet-50Gbps,50,0.5,1,204.10341233079527,23.764716646132605,1
CSV-ingest,io,6.7,low,Ethernet-50Gbps,50,0.5,1,169.1419164825649,21.239979932184472,2
CSV-ingest,io,6.7,low,Ethernet-50Gbps,50,0.5,1,189.7316785456243,21.23369958388283,3
CSV-ingest,io,6.7,low,Ethernet-50Gbps,50,0.5,1,179.79262430023658,25.87462637407792,4
